year,country,broadcaster,artist,artistWikiUrl,song,songWikiUrl,language,songwriters,conductors,youtube_url
1992,tr,TRT,Aylin Vatankoş,https://en.wikipedia.org/wiki/Aylin_Vatanko%C5%9F,Yaz Bitti,,Turkish,Aldoğan Şimşekyay|Aylin Uçanlar,Aydın Özarı,22y0bFfvGrs
1992,gb,BBC,Michael Ball,https://en.wikipedia.org/wiki/Michael_Ball,One Step Out of Time,https://en.wikipedia.org/wiki/One_Step_Out_of_Time,English,Paul Davies|Tony Ryan|Victor Stratton,Ronnie Hazlehurst,kUnwo8etJ_o
1992,yu,JRT,Extra Nena,https://en.wikipedia.org/w/index.php?title=Extra_Nena&action=edit&redlink=1,"Ljubim te pesmama"" (Љубим те песмама)",,Serbian,Gale Janković|Radivoje Radivojević,Anders Berglund,ywrykDejDII
1993,at,ORF,Tony Wegas,https://en.wikipedia.org/wiki/Tony_Wegas,Maria Magdalena,,German,Johann Bertl|Christian Kolonovits|Thomas Spitzer,Christian Kolonovits,d7jZwYC1WsY
1993,be,BRTN,Barbara,https://en.wikipedia.org/wiki/Barbara_Dex,Iemand als jij,,Dutch,Tobana|Marc Vliegen,Bert Candries,pIRN5fO-20M
1993,ba,RTVBiH,Fazla,https://en.wikipedia.org/wiki/Fazla,Sva bol svijeta,,Bosnian,Dino Dervišhalidović|Fahrudin Pecikoza,Noel Kelehan,DREeDXs9ijc
1993,hr,HRT,Put,https://en.wikipedia.org/wiki/Put_(band),Don't Ever Cry,,Croatian,Andrej Baša|Đorđe Novković,Andrej Baša,NqBcDIzfID8
1993,cy,CyBC,Zymboulakis and Van Beke,,"Mi stamatas"" (Μη σταματάς)",,Greek,Aristos Moschovakis|Rodoula Papalambrianou,George Theofanous,UfzBpo0exAQ
1993,dk,DR,Seebach Band,https://en.wikipedia.org/wiki/Tommy_Seebach,Under stjernerne på himlen,https://en.wikipedia.org/wiki/Under_stjernerne_p%C3%A5_himlen,Danish,Keld Heick|Tommy Seebach,George Keller,EB5YJlVcI-s
1993,fi,YLE,Katri Helena,https://en.wikipedia.org/wiki/Katri_Helena,Tule luo,,Finnish,Matti Puurtinen|Jukka Saarinen,Olli Ahvenlahti,ktoLl7T-GUA
1993,fr,France Télévision,Patrick Fiori,https://en.wikipedia.org/wiki/Patrick_Fiori,Mama Corsica,,French,François Valéry,Christian Cravero,fseF8OrrlMY
1993,de,MDR,Münchener Freiheit,https://en.wikipedia.org/wiki/M%C3%BCnchener_Freiheit_(band),Viel zu weit,,German,Stefan Zauner,Norbert Daum,27lAakfqrkI
1993,gr,ERT,Katerina Garbi,https://en.wikipedia.org/wiki/Katy_Garbi,"Ellada, hora tou fotos"" (Ελλάδα, χώρα του φωτός)",,Greek,Dimosthenis Stringlis,Haris Andreadis,W6V9PLRTB3c
1993,is,RÚV,Inga,,Þá veistu svarið,,Icelandic,Friðrik Sturluson|Jon Kjell Seljeseth,Jon Kjell Seljeseth,Vd8IuSxYjrI
1993,ie,RTÉ,Niamh Kavanagh,https://en.wikipedia.org/wiki/Niamh_Kavanagh,In Your Eyes,https://en.wikipedia.org/wiki/In_Your_Eyes_(Niamh_Kavanagh_song),English,Jimmy Walsh,Noel Kelehan,ysLHYx0c80s
1993,il,IBA,Lehakat Shiru,https://en.wikipedia.org/wiki/Lehakat_Shiru,"Shiru"" (שירו)",,Hebrew,David Chris|Shaike Paikov|Yoram Taharlev,Amir Frohlich,E1P26y7voL0
1993,it,RAI,Enrico Ruggeri,https://en.wikipedia.org/wiki/Enrico_Ruggeri,Sole d'Europa,,Italian,Enrico Ruggeri,Vittorio Cosma,c031tXnbdms
1993,lu,CLT,Modern Times,https://en.wikipedia.org/wiki/Modern_Times_(band),Donne-moi une chance,,"French,",Patrick Hippert|Jimmy Martin,Francis Goya,-TmWX8Ck_Nk
1993,mt,PBS,William Mangion,https://en.wikipedia.org/wiki/William_Mangion,This Time,,English,William Mangion,Joseph Sammut,ucRt4JsBOno
1993,nl,NOS,Ruth Jacott,https://en.wikipedia.org/wiki/Ruth_Jacott,Vrede,,Dutch,Jochem Fluitsma|Eric van Tijn|Henk Westbroek,Harry van Hoof,UaO0kAI6LGY
1993,no,NRK,Silje Vige,https://en.wikipedia.org/wiki/Silje_Vige,Alle mine tankar,,Norwegian,Bjørn-Erik Vige,Rolf Løvland,QrX98Kf1w-E
1993,pt,RTP,Anabela,https://en.wikipedia.org/wiki/Anabela_Braz_Pires,A cidade até ser dia,,Portuguese,Pedro Abrantes|Paulo da Costa|Marco Quelhas,Armindo Neves,u1bu7M68OUU
1993,si,RTVSLO,1X Band,https://en.wikipedia.org/wiki/1X_Band,Tih deževen dan,,Slovene,Tomaž Kosec|Cole Moretti,Jože Privšek,ZJKnD9k3soU
1993,es,TVE,Eva Santamaría,https://en.wikipedia.org/wiki/Eva_Santamar%C3%ADa,Hombres,,Spanish,Carlos Toro|Christian de Walden|Ralf Steinman|Carlos Toro,Eduardo Leiva,u0RquEz8HLk
1993,se,SVT,Arvingarna,https://en.wikipedia.org/wiki/Arvingarna,Eloise,https://en.wikipedia.org/wiki/Eloise_(Arvingarna_song),Swedish,Lasse Holm|Gert Lengstrand,Curt-Eric Holmquist,S6-su7rYvGc
1993,ch,SRG SSR,Annie Cotton,https://en.wikipedia.org/wiki/Annie_Cotton,"Moi, tout simplement",,French,Christophe Duc|Jean-Jacques Egli,Marc Sorrentino,_VvuvHK8PTA
1993,tr,TRT,"Burak Aydos, Öztürk Baybora and Serter",,Esmer Yarim,,Turkish,Burak Aydos,No conductor,uvfEJQWQBrw
1993,gb,BBC,Sonia,https://en.wikipedia.org/wiki/Sonia_(singer),Better the Devil You Know,https://en.wikipedia.org/wiki/Better_the_Devil_You_Know_(Sonia_song),English,Dean Collinson|Red,Nigel Wright,phQDUK0Nz2c
1994,at,ORF,Petra Frey,https://en.wikipedia.org/wiki/Petra_Frey,Für den Frieden der Welt,,German,Brunner & Brunner|Alfons Weindorf,Hermann Weindorf,5kv-OLZ-hS0
1994,ba,RTVBiH,Alma,https://en.wikipedia.org/wiki/Alma_%C4%8Card%C5%BEi%C4%87,Ostani kraj mene,,Bosnian,Adi Mulahalilović|Edo Mulahalilović,Sinan Alimanović,9t-ptOfHvtQ
1994,hr,HRT,Tony Cetinski,https://en.wikipedia.org/wiki/Tony_Cetinski,Nek' ti bude ljubav sva,,Croatian,Željen Klašterka|Željko Krznarić,Miljenko Prohaska,TqAi_Bm2Z40
1994,cy,CyBC,Evridiki,https://en.wikipedia.org/wiki/Evridiki,"Ime anthropos ki ego"" (Είμαι άνθρωπος κι εγώ)",,Greek,Giorgos Theophanous,George Theofanous,i_yif17TztQ
1994,ee,ETV,Silvi Vrait,https://en.wikipedia.org/wiki/Silvi_Vrait,Nagu merelaine,,Estonian,Ivar Must|Leelo Tungal,Urmas Lattikas,6kcB60LSXj0
1994,fi,YLE,CatCat,https://en.wikipedia.org/wiki/CatCat,Bye Bye Baby,,Finnish,"Markku ""Make"" Lentonen|Kari Salli",Olli Ahvenlahti,bHm88GcwQ34
1994,fr,France Télévision,Nina Morato,https://en.wikipedia.org/wiki/Nina_Morato,Je suis un vrai garçon,,French,Bruno Maman|Nina Morato,Alain Goraguer,EJrSzcnyo9c
1994,de,MDR,Mekado,https://en.wikipedia.org/wiki/Mekado,Wir geben 'ne Party,,German,Bernd Meinunger|Ralph Siegel,Norbert Daum,lgEAQBFbGEE
1994,gr,ERT,Kostas Bigalis,https://en.wikipedia.org/wiki/Kostas_Bigalis,"To trehandiri (Diri Diri)"" (Το τρεχαντήρι (Ντίρι Ντίρι))",,Greek,Kostas Bigalis,Noel Kelehan,0lpwU9-2Y6Y
1994,hu,MTV,Friderika,https://en.wikipedia.org/wiki/Friderika_Bayer,Kinek mondjam el vétkeimet?,https://en.wikipedia.org/wiki/Kinek_mondjam_el_v%C3%A9tkeimet%3F,Hungarian,Szilveszter Jenei,Péter Wolf,iEYt1kd1K1g
1994,is,RÚV,Sigga,https://en.wikipedia.org/wiki/Sigga,Nætur,,Icelandic,Friðrik Karlsson|Stefán Hilmarsson,Frank McNamara,pO5yJbkOr8A
1994,ie,RTÉ,Paul Harrington,https://en.wikipedia.org/wiki/Paul_Harrington_(musician),Rock 'n' Roll Kids,https://en.wikipedia.org/wiki/Rock_%27n%27_Roll_Kids,English,Brendan J. Graham,No conductor,429dqUEseTU
1994,lt,LRT,Ovidijus Vyšniauskas,https://en.wikipedia.org/wiki/Ovidijus_Vy%C5%A1niauskas,Lopšinė mylimai,,Lithuanian,Ovidijus Vyšniauskas|Gintaras Zdebskis,Tomas Leiburas,PWmh95boVZY
1994,mt,PBS,Moira Stafrace and Christopher Scicluna,https://en.wikipedia.org/wiki/Chris_and_Moira,More than Love,,English,Christopher Scicluna|Moira Stafrace,Anthony Chircop,sM-w1kGT19k
1994,nl,NOS,Willeke Alberti,https://en.wikipedia.org/wiki/Willeke_Alberti,Waar is de zon,,Dutch,Coot van Doesburgh|Edwin Schimscheimer,Harry van Hoof,CHPYpEtUcoI
1994,no,NRK,Elisabeth Andreasson,https://en.wikipedia.org/wiki/Elisabeth_Andreassen,Duett,,Norwegian,Rolf Løvland|Hans Olav Mørk,Pete Knutsen,LyV0jlrtQBs
1994,pl,TVP,Edyta Górniak,https://en.wikipedia.org/wiki/Edyta_G%C3%B3rniak,To nie ja!,https://en.wikipedia.org/wiki/To_nie_ja!,Polish,Jacek Cygan|Stanisław Syrewicz,Noel Kelehan,PL5rmmpiHp8
