year,round,country,votingCountry,voteType,points
2015,sf2,se,cy,t,12
2015,sf2,se,si,t,12
2015,sf2,se,pl,t,12
2015,sf2,se,au,t,12
2015,sf2,se,de,t,12
2015,sf2,se,it,t,10
2015,sf2,se,gb,t,7
2015,sf2,ch,no,t,1
2015,sf2,ch,az,t,1
2015,sf2,ch,is,t,1
2015,sf2,ch,pl,t,1
2015,sf2,cy,lt,t,3
2015,sf2,cy,ie,t,6
2015,sf2,cy,sm,t,2
2015,sf2,cy,mt,t,2
2015,sf2,cy,no,t,6
2015,sf2,cy,pt,t,6
2015,sf2,cy,il,t,5
2015,sf2,cy,lv,t,6
2015,sf2,cy,is,t,5
2015,sf2,cy,se,t,6
2015,sf2,cy,ch,t,5
2015,sf2,cy,si,t,7
2015,sf2,cy,pl,t,4
2015,sf2,cy,au,t,6
2015,sf2,cy,de,t,5
2015,sf2,cy,it,t,7
2015,sf2,cy,gb,t,6
2015,sf2,si,lt,t,7
2015,sf2,si,sm,t,1
2015,sf2,si,me,t,12
2015,sf2,si,mt,t,3
2015,sf2,si,no,t,4
2015,sf2,si,pt,t,4
2015,sf2,si,cz,t,3
2015,sf2,si,il,t,6
2015,sf2,si,lv,t,8
2015,sf2,si,az,t,12
2015,sf2,si,is,t,6
2015,sf2,si,ch,t,4
2015,sf2,si,cy,t,3
2015,sf2,si,pl,t,5
2015,sf2,si,au,t,5
2015,sf2,si,de,t,6
2015,sf2,si,it,t,3
2015,sf2,pl,lt,t,5
2015,sf2,pl,ie,t,5
2015,sf2,pl,mt,t,6
2015,sf2,pl,no,t,5
2015,sf2,pl,pt,t,2
2015,sf2,pl,lv,t,5
2015,sf2,pl,is,t,3
2015,sf2,pl,se,t,5
2015,sf2,pl,ch,t,2
2015,sf2,pl,cy,t,4
2015,sf2,pl,si,t,2
2015,sf2,pl,au,t,1
2015,sf2,pl,de,t,3
2015,sf2,pl,it,t,5
2015,sf2,pl,gb,t,4
2016,f,be,at,j,5
2016,f,be,is,j,3
2016,f,be,cz,j,2
2016,f,be,ie,j,12
2016,f,be,ge,j,10
2016,f,be,ch,j,10
2016,f,be,dk,j,8
2016,f,be,am,j,4
2016,f,be,bg,j,10
2016,f,be,nl,j,4
2016,f,be,il,j,6
2016,f,be,by,j,4
2016,f,be,de,j,5
2016,f,be,no,j,5
2016,f,be,au,j,12
2016,f,be,lt,j,5
2016,f,be,mk,j,4
2016,f,be,ua,j,10
2016,f,be,si,j,8
2016,f,be,me,j,3
2016,f,cz,at,j,4
2016,f,cz,is,j,5
2016,f,cz,ie,j,2
2016,f,cz,ba,j,6
2016,f,cz,fi,j,3
2016,f,cz,am,j,1
2016,f,cz,be,j,1
2016,f,cz,hr,j,10
2016,f,cz,pl,j,4
2016,f,cz,hu,j,2
2016,f,cz,se,j,3
2016,f,nl,is,j,12
2016,f,nl,sm,j,4
2016,f,nl,cz,j,7
2016,f,nl,ie,j,8
2016,f,nl,es,j,3
2016,f,nl,fi,j,10
2016,f,nl,ch,j,5
2016,f,nl,dk,j,7
2016,f,nl,fr,j,7
2016,f,nl,bg,j,2
2016,f,nl,lv,j,3
2016,f,nl,de,j,4
2016,f,nl,no,j,6
2016,f,nl,au,j,3
2016,f,nl,be,j,4
2016,f,nl,rs,j,5
2016,f,nl,mk,j,2
2016,f,nl,ee,j,6
2016,f,nl,it,j,4
2016,f,nl,si,j,1
2016,f,nl,hu,j,6
2016,f,nl,se,j,5
2016,f,az,ba,j,1
2016,f,az,es,j,2
2016,f,az,cy,j,2
2016,f,az,nl,j,1
2016,f,az,by,j,2
2016,f,az,ru,j,10
2016,f,az,gr,j,1
2016,f,az,mk,j,1
2016,f,az,ua,j,7
2016,f,az,hu,j,7
2016,f,az,se,j,10
2016,f,hu,az,j,4
2016,f,hu,sm,j,2
2016,f,hu,cz,j,10
2016,f,hu,es,j,10
2016,f,hu,cy,j,4
2016,f,hu,ru,j,1
2016,f,hu,hr,j,5
2016,f,hu,gr,j,3
2016,f,hu,al,j,1
2016,f,hu,ua,j,2
2016,f,hu,si,j,3
2016,f,hu,me,j,7
2016,f,it,sm,j,10
2016,f,it,ie,j,6
2016,f,it,mt,j,8
2016,f,it,es,j,5
2016,f,it,fi,j,2
2016,f,it,ch,j,2
2016,f,it,fr,j,12
2016,f,it,cy,j,3
2016,f,it,nl,j,6
2016,f,it,de,j,3
2016,f,it,no,j,12
2016,f,it,be,j,10
2016,f,it,hr,j,3
2016,f,it,al,j,8
2016,f,il,az,j,3
2016,f,il,ie,j,4
2016,f,il,ge,j,3
2016,f,il,mt,j,1
2016,f,il,es,j,1
2016,f,il,fi,j,7
2016,f,il,ch,j,8
2016,f,il,dk,j,2
2016,f,il,cy,j,5
2016,f,il,nl,j,7
2016,f,il,lv,j,2
2016,f,il,de,j,12
2016,f,il,no,j,3
2016,f,il,au,j,10
2016,f,il,be,j,2
2016,f,il,gb,j,3
2016,f,il,hr,j,7
2016,f,il,lt,j,6
2016,f,il,rs,j,7
2016,f,il,mk,j,5
2016,f,il,al,j,3
2016,f,il,ua,j,6
2016,f,il,it,j,8
2016,f,il,pl,j,7
2016,f,il,si,j,2
2016,f,bg,az,j,8
2016,f,bg,ie,j,10
2016,f,bg,ba,j,3
2016,f,bg,mt,j,10
2016,f,bg,ch,j,1
2016,f,bg,dk,j,6
2016,f,bg,fr,j,10
2016,f,bg,am,j,7
2016,f,bg,lv,j,1
2016,f,bg,il,j,7
2016,f,bg,by,j,1
2016,f,bg,no,j,8
2016,f,bg,au,j,8
2016,f,bg,be,j,6
2016,f,bg,gb,j,5
2016,f,bg,lt,j,2
2016,f,bg,rs,j,4
2016,f,bg,mk,j,10
2016,f,bg,al,j,4
2016,f,bg,ua,j,1
2016,f,bg,pl,j,3
2016,f,bg,si,j,10
2016,f,bg,me,j,2
2016,f,se,at,j,8
2016,f,se,is,j,6
2016,f,se,cz,j,12
2016,f,se,ie,j,5
2016,f,se,ge,j,6
2016,f,se,fi,j,12
2016,f,se,dk,j,4
2016,f,se,fr,j,5
2016,f,se,md,j,6
2016,f,se,nl,j,10
2016,f,se,lv,j,8
2016,f,se,by,j,8
2016,f,se,de,j,10
2016,f,se,ee,j,12
2016,f,se,ua,j,4
2016,f,se,it,j,2
2016,f,se,hu,j,4
2016,f,de,ge,j,1
2016,f,fr,at,j,7
2016,f,fr,is,j,2
2016,f,fr,cz,j,5
2016,f,fr,ie,j,3
2016,f,fr,ge,j,4
2016,f,fr,ba,j,7
2016,f,fr,mt,j,6
2016,f,fr,es,j,7
2016,f,fr,fi,j,1
2016,f,fr,am,j,12
2016,f,fr,cy,j,7
2016,f,fr,nl,j,5
2016,f,fr,il,j,8
2016,f,fr,ru,j,7
2016,f,fr,au,j,6
2016,f,fr,be,j,8
2016,f,fr,gb,j,6
2016,f,fr,hr,j,8
2016,f,fr,gr,j,6
2016,f,fr,lt,j,1
2016,f,fr,al,j,10
2016,f,fr,ee,j,1
2016,f,fr,it,j,7
2016,f,fr,pl,j,1
2016,f,fr,me,j,5
2016,f,fr,se,j,8
2016,f,pl,az,j,2
2016,f,pl,no,j,1
2016,f,pl,lt,j,3
2016,f,pl,me,j,1
2016,f,au,at,j,12
2016,f,au,is,j,10
2016,f,au,az,j,7
2016,f,au,ge,j,8
2016,f,au,ba,j,10
2016,f,au,mt,j,3
2016,f,au,es,j,8
2016,f,au,fi,j,8
2016,f,au,ch,j,12
2016,f,au,dk,j,10
2016,f,au,fr,j,6
2016,f,au,md,j,10
2016,f,au,am,j,5
2016,f,au,cy,j,10
2016,f,au,bg,j,8
2016,f,au,nl,j,12
2016,f,au,lv,j,5
2016,f,au,il,j,10
2016,f,au,by,j,6
2016,f,au,de,j,6
2016,f,au,ru,j,2
2016,f,au,no,j,10
2016,f,au,be,j,12
2016,f,au,gb,j,8
2016,f,au,hr,j,12
2016,f,au,gr,j,7
2016,f,au,lt,j,12
2016,f,au,rs,j,6
2016,f,au,mk,j,8
2016,f,au,al,j,12
2016,f,au,ee,j,10
2016,f,au,ua,j,5
2016,f,au,it,j,6
2016,f,au,pl,j,10
2016,f,au,si,j,6
2016,f,au,hu,j,12
2016,f,au,me,j,4
2016,f,au,se,j,12
2016,f,cy,sm,j,5
2016,f,cy,mt,j,5
2016,f,cy,md,j,2
2016,f,cy,am,j,6
2016,f,cy,ru,j,4
2016,f,cy,gb,j,7
2016,f,cy,hr,j,1
2016,f,cy,gr,j,8
2016,f,cy,ee,j,4
2016,f,cy,it,j,1
2016,f,rs,ba,j,8
2016,f,rs,bg,j,5
2016,f,rs,gb,j,2
2016,f,rs,hr,j,2
2016,f,rs,mk,j,7
2016,f,rs,si,j,5
2016,f,rs,me,j,6
2016,f,lt,at,j,1
2016,f,lt,az,j,5
2016,f,lt,cz,j,3
2016,f,lt,ge,j,5
2016,f,lt,fi,j,6
2016,f,lt,ch,j,7
2016,f,lt,dk,j,5
2016,f,lt,md,j,4
2016,f,lt,bg,j,1
2016,f,lt,lv,j,10
2016,f,lt,il,j,1
2016,f,lt,by,j,10
2016,f,lt,de,j,1
2016,f,lt,no,j,2
2016,f,lt,au,j,7
2016,f,lt,gb,j,4
2016,f,lt,rs,j,8
2016,f,lt,ee,j,5
2016,f,lt,ua,j,12
2016,f,lt,pl,j,2
2016,f,lt,hu,j,3
2016,f,lt,se,j,2
2016,f,hr,at,j,6
2016,f,hr,is,j,7
2016,f,hr,cz,j,8
2016,f,hr,ge,j,2
2016,f,hr,ba,j,4
2016,f,hr,md,j,1
2016,f,hr,cy,j,1
2016,f,hr,il,j,3
2016,f,hr,au,j,1
2016,f,hr,gb,j,1
2016,f,hr,mk,j,6
2016,f,ru,at,j,3
2016,f,ru,is,j,8
2016,f,ru,az,j,12
2016,f,ru,sm,j,7
2016,f,ru,ba,j,5
2016,f,ru,mt,j,4
2016,f,ru,es,j,4
2016,f,ru,fr,j,1
2016,f,ru,md,j,7
2016,f,ru,am,j,2
2016,f,ru,cy,j,12
2016,f,ru,bg,j,6
2016,f,ru,lv,j,7
2016,f,ru,by,j,12
2016,f,ru,hr,j,6
2016,f,ru,gr,j,12
2016,f,ru,rs,j,1
2016,f,ru,al,j,7
2016,f,ru,me,j,8
2016,f,ru,se,j,6
2016,f,es,az,j,1
2016,f,es,mt,j,2
2016,f,es,dk,j,1
2016,f,es,fr,j,3
2016,f,es,md,j,8
2016,f,es,am,j,3
2016,f,es,bg,j,4
2016,f,es,il,j,4
2016,f,es,no,j,7
2016,f,es,au,j,5
2016,f,es,al,j,6
2016,f,es,it,j,12
2016,f,es,pl,j,5
2016,f,es,hu,j,5
2016,f,es,se,j,1
2016,f,lv,cz,j,1
2016,f,lv,ie,j,1
2016,f,lv,ge,j,7
2016,f,lv,ch,j,3
2016,f,lv,il,j,5
2016,f,lv,de,j,2
2016,f,lv,ru,j,3
2016,f,lv,lt,j,7
2016,f,lv,mk,j,3
2016,f,lv,ee,j,8
2016,f,lv,ua,j,8
2016,f,lv,pl,j,6
2016,f,lv,si,j,7
2016,f,lv,hu,j,8
2016,f,ua,az,j,10
2016,f,ua,sm,j,12
2016,f,ua,ge,j,12
2016,f,ua,ba,j,12
2016,f,ua,ch,j,6
2016,f,ua,dk,j,12
2016,f,ua,md,j,12
2016,f,ua,nl,j,3
2016,f,ua,lv,j,12
2016,f,ua,il,j,12
2016,f,ua,by,j,7
2016,f,ua,de,j,7
2016,f,ua,no,j,4
2016,f,ua,au,j,2
2016,f,ua,be,j,3
2016,f,ua,gb,j,10
2016,f,ua,gr,j,2
2016,f,ua,lt,j,8
2016,f,ua,rs,j,12
2016,f,ua,mk,j,12
2016,f,ua,ee,j,7
2016,f,ua,it,j,10
2016,f,ua,pl,j,12
2016,f,ua,si,j,12
2016,f,mt,at,j,10
2016,f,mt,is,j,4
2016,f,mt,az,j,6
2016,f,mt,sm,j,3
2016,f,mt,cz,j,6
2016,f,mt,es,j,6
2016,f,mt,fi,j,5
2016,f,mt,fr,j,4
2016,f,mt,md,j,3
2016,f,mt,am,j,8
2016,f,mt,cy,j,6
2016,f,mt,bg,j,7
2016,f,mt,lv,j,4
2016,f,mt,by,j,5
2016,f,mt,ru,j,8
2016,f,mt,gr,j,4
2016,f,mt,rs,j,10
2016,f,mt,al,j,2
2016,f,mt,ee,j,2
2016,f,mt,it,j,5
2016,f,mt,hu,j,10
2016,f,mt,me,j,12
2016,f,mt,se,j,7
2016,f,ge,sm,j,6
2016,f,ge,am,j,10
2016,f,ge,bg,j,3
2016,f,ge,de,j,8
2016,f,ge,ru,j,5
2016,f,ge,be,j,7
2016,f,ge,gb,j,12
2016,f,ge,gr,j,5
2016,f,ge,lt,j,10
2016,f,ge,ua,j,3
2016,f,ge,it,j,3
2016,f,ge,pl,j,8
2016,f,at,is,j,1
2016,f,at,sm,j,1
2016,f,at,fi,j,4
2016,f,at,ch,j,4
2016,f,at,fr,j,8
2016,f,at,nl,j,8
2016,f,at,be,j,5
2016,f,gb,sm,j,8
2016,f,gb,cz,j,4
2016,f,gb,ie,j,7
2016,f,gb,mt,j,12
2016,f,gb,dk,j,3
2016,f,gb,ru,j,6
2016,f,gb,au,j,4
2016,f,gb,rs,j,2
2016,f,gb,al,j,5
2016,f,gb,ee,j,3
2016,f,am,at,j,2
2016,f,am,ba,j,2
2016,f,am,mt,j,7
2016,f,am,es,j,12
2016,f,am,fr,j,2
2016,f,am,md,j,5
2016,f,am,cy,j,8
2016,f,am,bg,j,12
2016,f,am,nl,j,2
2016,f,am,lv,j,6
2016,f,am,il,j,2
2016,f,am,by,j,3
2016,f,am,ru,j,12
2016,f,am,hr,j,4
2016,f,am,gr,j,10
2016,f,am,lt,j,4
2016,f,am,rs,j,3
2016,f,am,si,j,4
2016,f,am,hu,j,1
2016,f,am,me,j,10
2016,f,am,se,j,4
2016,f,be,is,tv,3
2016,f,be,dk,tv,8
2016,f,be,fr,tv,4
2016,f,be,nl,tv,12
2016,f,be,il,tv,1
2016,f,be,no,tv,2
2016,f,be,au,tv,12
2016,f,be,rs,tv,5
2016,f,be,mk,tv,4
2016,f,nl,at,tv,6
2016,f,nl,is,tv,6
2016,f,nl,mt,tv,3
2016,f,nl,dk,tv,7
2016,f,nl,de,tv,3
2016,f,nl,be,tv,10
2016,f,nl,hu,tv,2
2016,f,nl,se,tv,2
2016,f,az,is,tv,1
2016,f,az,cz,tv,6
2016,f,az,ge,tv,7
2016,f,az,ba,tv,8
2016,f,az,mt,tv,6
2016,f,az,md,tv,8
2016,f,az,bg,tv,1
2016,f,az,lv,tv,3
2016,f,az,il,tv,2
2016,f,az,by,tv,8
2016,f,az,ru,tv,6
2016,f,az,ua,tv,10
2016,f,az,me,tv,7
2016,f,hu,az,tv,7
2016,f,hu,sm,tv,1
2016,f,hu,cz,tv,3
2016,f,hu,ge,tv,2
2016,f,hu,ba,tv,1
2016,f,hu,mt,tv,5
2016,f,hu,am,tv,3
2016,f,hu,cy,tv,4
2016,f,hu,by,tv,3
2016,f,hu,hr,tv,3
2016,f,hu,gr,tv,2
2016,f,hu,lt,tv,2
2016,f,hu,rs,tv,10
2016,f,hu,al,tv,1
2016,f,hu,pl,tv,6
2016,f,hu,me,tv,3
2016,f,it,mt,tv,7
2016,f,it,es,tv,3
2016,f,it,ch,tv,7
2016,f,it,de,tv,1
2016,f,it,mk,tv,1
2016,f,it,al,tv,10
2016,f,it,si,tv,1
2016,f,it,me,tv,4
2016,f,il,az,tv,6
2016,f,il,fr,tv,3
2016,f,il,bg,tv,2
2016,f,bg,at,tv,5
2016,f,bg,az,tv,8
2016,f,bg,sm,tv,3
2016,f,bg,cz,tv,5
2016,f,bg,ie,tv,5
2016,f,bg,ge,tv,3
2016,f,bg,ba,tv,2
2016,f,bg,mt,tv,8
2016,f,bg,es,tv,12
2016,f,bg,fi,tv,4
2016,f,bg,fr,tv,5
2016,f,bg,md,tv,2
2016,f,bg,cy,tv,12
2016,f,bg,nl,tv,1
2016,f,bg,lv,tv,1
2016,f,bg,il,tv,7
2016,f,bg,by,tv,4
2016,f,bg,de,tv,4
2016,f,bg,no,tv,5
2016,f,bg,au,tv,10
2016,f,bg,be,tv,5
2016,f,bg,gb,tv,8
2016,f,bg,hr,tv,1
2016,f,bg,gr,tv,7
2016,f,bg,rs,tv,8
2016,f,bg,mk,tv,10
2016,f,bg,al,tv,8
2016,f,bg,ua,tv,2
2016,f,bg,it,tv,7
2016,f,bg,pl,tv,3
2016,f,bg,si,tv,2
2016,f,bg,hu,tv,4
2016,f,bg,me,tv,5
2016,f,bg,se,tv,4
2016,f,se,at,tv,7
2016,f,se,is,tv,12
2016,f,se,sm,tv,4
2016,f,se,cz,tv,2
2016,f,se,ie,tv,2
2016,f,se,es,tv,1
2016,f,se,fi,tv,10
2016,f,se,dk,tv,12
2016,f,se,fr,tv,2
2016,f,se,am,tv,2
2016,f,se,cy,tv,1
2016,f,se,bg,tv,3
2016,f,se,nl,tv,2
2016,f,se,lv,tv,7
2016,f,se,by,tv,2
2016,f,se,de,tv,8
2016,f,se,ru,tv,2
2016,f,se,no,tv,7
2016,f,se,be,tv,1
2016,f,se,gb,tv,1
2016,f,se,hr,tv,7
2016,f,se,lt,tv,7
2016,f,se,rs,tv,1
2016,f,se,al,tv,3
2016,f,se,ee,tv,10
2016,f,se,ua,tv,1
2016,f,se,pl,tv,10
2016,f,se,si,tv,5
2016,f,se,hu,tv,7
2016,f,de,at,tv,2
2016,f,de,ch,tv,8
2016,f,fr,at,tv,1
2016,f,fr,is,tv,5
2016,f,fr,az,tv,4
2016,f,fr,ba,tv,4
2016,f,fr,mt,tv,2
2016,f,fr,es,tv,10
2016,f,fr,fi,tv,3
2016,f,fr,ch,tv,3
2016,f,fr,dk,tv,2
2016,f,fr,md,tv,6
2016,f,fr,am,tv,7
2016,f,fr,cy,tv,6
2016,f,fr,nl,tv,4
2016,f,fr,il,tv,12
2016,f,fr,ru,tv,3
2016,f,fr,no,tv,1
2016,f,fr,au,tv,7
2016,f,fr,be,tv,8
2016,f,fr,hr,tv,2
2016,f,fr,gr,tv,4
2016,f,fr,lt,tv,3
2016,f,fr,ee,tv,2
2016,f,fr,it,tv,5
2016,f,fr,hu,tv,1
2016,f,fr,me,tv,1
2016,f,fr,se,tv,3
2016,f,pl,at,tv,12
2016,f,pl,is,tv,10
2016,f,pl,az,tv,3
2016,f,pl,sm,tv,7
2016,f,pl,cz,tv,7
2016,f,pl,ie,tv,10
2016,f,pl,ge,tv,4
2016,f,pl,es,tv,5
2016,f,pl,fi,tv,5
2016,f,pl,ch,tv,5
2016,f,pl,dk,tv,5
2016,f,pl,fr,tv,7
2016,f,pl,am,tv,1
2016,f,pl,cy,tv,2
2016,f,pl,bg,tv,6
2016,f,pl,nl,tv,10
2016,f,pl,lv,tv,5
2016,f,pl,il,tv,4
2016,f,pl,by,tv,6
2016,f,pl,de,tv,10
2016,f,pl,ru,tv,5
2016,f,pl,no,tv,10
2016,f,pl,be,tv,12
2016,f,pl,gb,tv,10
2016,f,pl,hr,tv,4
2016,f,pl,gr,tv,3
2016,f,pl,lt,tv,6
2016,f,pl,mk,tv,2
2016,f,pl,al,tv,5
2016,f,pl,ee,tv,1
2016,f,pl,ua,tv,8
2016,f,pl,it,tv,10
2016,f,pl,si,tv,4
2016,f,pl,hu,tv,8
2016,f,pl,se,tv,10
2016,f,au,at,tv,3
2016,f,au,is,tv,8
2016,f,au,az,tv,2
2016,f,au,sm,tv,5
2016,f,au,cz,tv,1
2016,f,au,ie,tv,6
2016,f,au,ge,tv,1
2016,f,au,ba,tv,3
2016,f,au,mt,tv,12
2016,f,au,es,tv,4
2016,f,au,fi,tv,7
2016,f,au,ch,tv,1
2016,f,au,dk,tv,10
2016,f,au,md,tv,5
2016,f,au,cy,tv,5
2016,f,au,bg,tv,5
2016,f,au,nl,tv,5
2016,f,au,lv,tv,6
2016,f,au,il,tv,5
2016,f,au,by,tv,1
2016,f,au,de,tv,5
2016,f,au,ru,tv,4
2016,f,au,no,tv,8
2016,f,au,be,tv,4
2016,f,au,gb,tv,6
2016,f,au,hr,tv,5
2016,f,au,gr,tv,5
2016,f,au,lt,tv,5
2016,f,au,rs,tv,6
2016,f,au,mk,tv,3
2016,f,au,al,tv,12
2016,f,au,ee,tv,4
2016,f,au,ua,tv,4
2016,f,au,pl,tv,7
2016,f,au,si,tv,3
2016,f,au,hu,tv,3
2016,f,au,se,tv,12
2016,f,cy,fi,tv,1
2016,f,cy,am,tv,6
2016,f,cy,bg,tv,7
2016,f,cy,ru,tv,7
2016,f,cy,gb,tv,2
2016,f,cy,gr,tv,12
2016,f,cy,rs,tv,3
2016,f,cy,ee,tv,3
2016,f,cy,it,tv,6
2016,f,cy,pl,tv,1
2016,f,cy,hu,tv,5
2016,f,rs,at,tv,4
2016,f,rs,ba,tv,12
2016,f,rs,ch,tv,12
2016,f,rs,hr,tv,12
2016,f,rs,mk,tv,12
2016,f,rs,it,tv,4
2016,f,rs,si,tv,12
2016,f,rs,me,tv,12
2016,f,lt,is,tv,4
2016,f,lt,sm,tv,8
2016,f,lt,ie,tv,12
2016,f,lt,ge,tv,5
2016,f,lt,dk,tv,6
2016,f,lt,md,tv,3
2016,f,lt,cy,tv,3
2016,f,lt,lv,tv,8
2016,f,lt,no,tv,12
2016,f,lt,au,tv,1
2016,f,lt,gb,tv,12
2016,f,lt,al,tv,4
2016,f,lt,ee,tv,5
2016,f,lt,ua,tv,3
2016,f,lt,it,tv,2
2016,f,lt,me,tv,2
2016,f,lt,se,tv,6
2016,f,hr,ba,tv,10
2016,f,hr,rs,tv,4
2016,f,hr,mk,tv,5
2016,f,hr,si,tv,8
2016,f,hr,me,tv,6
2016,f,ru,at,tv,8
2016,f,ru,is,tv,7
2016,f,ru,az,tv,12
2016,f,ru,sm,tv,10
2016,f,ru,cz,tv,10
2016,f,ru,ie,tv,8
2016,f,ru,ge,tv,8
2016,f,ru,ba,tv,6
2016,f,ru,mt,tv,10
2016,f,ru,es,tv,8
2016,f,ru,fi,tv,8
2016,f,ru,ch,tv,6
2016,f,ru,dk,tv,4
2016,f,ru,fr,tv,6
2016,f,ru,md,tv,12
2016,f,ru,am,tv,12
2016,f,ru,cy,tv,10
2016,f,ru,bg,tv,12
2016,f,ru,nl,tv,3
2016,f,ru,lv,tv,12
2016,f,ru,il,tv,10
2016,f,ru,by,tv,12
2016,f,ru,de,tv,12
2016,f,ru,no,tv,6
2016,f,ru,au,tv,5
2016,f,ru,be,tv,6
2016,f,ru,gb,tv,7
2016,f,ru,hr,tv,8
2016,f,ru,gr,tv,10
2016,f,ru,lt,tv,8
2016,f,ru,rs,tv,12
2016,f,ru,mk,tv,8
2016,f,ru,al,tv,7
2016,f,ru,ee,tv,12
2016,f,ru,ua,tv,12
2016,f,ru,it,tv,8
2016,f,ru,pl,tv,8
2016,f,ru,si,tv,10
2016,f,ru,hu,tv,10
2016,f,ru,me,tv,10
2016,f,ru,se,tv,8
2016,f,es,ch,tv,2
2016,f,es,fr,tv,1
2016,f,es,au,tv,2
2016,f,es,gb,tv,4
2016,f,es,se,tv,1
2016,f,lv,sm,tv,6
2016,f,lv,ie,tv,7
2016,f,lv,ge,tv,6
2016,f,lv,fi,tv,2
2016,f,lv,md,tv,1
2016,f,lv,by,tv,5
2016,f,lv,ru,tv,1
2016,f,lv,no,tv,3
2016,f,lv,gb,tv,3
2016,f,lv,lt,tv,12
2016,f,lv,ee,tv,7
2016,f,lv,ua,tv,5
2016,f,lv,pl,tv,5
2016,f,ua,at,tv,10
2016,f,ua,az,tv,10
2016,f,ua,sm,tv,12
2016,f,ua,cz,tv,12
2016,f,ua,ie,tv,4
2016,f,ua,ge,tv,10
2016,f,ua,ba,tv,7
2016,f,ua,mt,tv,4
2016,f,ua,es,tv,7
2016,f,ua,fi,tv,12
2016,f,ua,ch,tv,4
2016,f,ua,dk,tv,3
2016,f,ua,fr,tv,10
2016,f,ua,md,tv,10
2016,f,ua,am,tv,10
2016,f,ua,cy,tv,7
2016,f,ua,bg,tv,10
2016,f,ua,nl,tv,7
2016,f,ua,lv,tv,10
2016,f,ua,il,tv,8
2016,f,ua,by,tv,10
2016,f,ua,de,tv,6
2016,f,ua,ru,tv,10
2016,f,ua,no,tv,4
2016,f,ua,au,tv,8
2016,f,ua,be,tv,2
2016,f,ua,gb,tv,5
2016,f,ua,hr,tv,10
2016,f,ua,gr,tv,6
2016,f,ua,lt,tv,10
2016,f,ua,rs,tv,7
2016,f,ua,mk,tv,6
2016,f,ua,al,tv,6
2016,f,ua,ee,tv,8
2016,f,ua,it,tv,12
2016,f,ua,pl,tv,12
2016,f,ua,si,tv,7
2016,f,ua,hu,tv,12
2016,f,ua,me,tv,8
2016,f,ua,se,tv,7
2016,f,mt,az,tv,5
2016,f,mt,am,tv,5
2016,f,mt,au,tv,6
2016,f,ge,az,tv,1
2016,f,ge,am,tv,8
2016,f,ge,lv,tv,2
2016,f,ge,lt,tv,4
2016,f,ge,ua,tv,6
2016,f,ge,it,tv,3
2016,f,at,is,tv,2
2016,f,at,cz,tv,4
2016,f,at,ie,tv,1
2016,f,at,ba,tv,5
2016,f,at,es,tv,2
2016,f,at,fi,tv,6
2016,f,at,ch,tv,10
2016,f,at,dk,tv,1
2016,f,at,fr,tv,8
2016,f,at,md,tv,4
2016,f,at,am,tv,4
2016,f,at,bg,tv,4
2016,f,at,nl,tv,6
2016,f,at,lv,tv,4
2016,f,at,il,tv,3
2016,f,at,de,tv,7
2016,f,at,ru,tv,8
2016,f,at,au,tv,3
2016,f,at,be,tv,3
2016,f,at,hr,tv,6
2016,f,at,gr,tv,1
2016,f,at,lt,tv,1
2016,f,at,ee,tv,6
2016,f,at,pl,tv,4
2016,f,at,si,tv,6
2016,f,at,hu,tv,6
2016,f,at,se,tv,5
2016,f,gb,ie,tv,3
2016,f,gb,mt,tv,1
2016,f,gb,au,tv,4
2016,f,am,sm,tv,2
2016,f,am,cz,tv,8
2016,f,am,ge,tv,12
2016,f,am,es,tv,6
2016,f,am,fr,tv,12
2016,f,am,md,tv,7
2016,f,am,cy,tv,8
2016,f,am,bg,tv,8
2016,f,am,nl,tv,8
2016,f,am,il,tv,6
2016,f,am,by,tv,7
2016,f,am,de,tv,2
2016,f,am,ru,tv,12
2016,f,am,be,tv,7
2016,f,am,gr,tv,8
2016,f,am,rs,tv,2
2016,f,am,mk,tv,7
2016,f,am,al,tv,2
2016,f,am,ua,tv,7
2016,f,am,it,tv,1
2016,f,am,pl,tv,2
2016,sf1,fi,hu,j,4
2016,sf1,fi,nl,j,2
2016,sf1,fi,am,j,8
2016,sf1,fi,cz,j,7
2016,sf1,fi,at,j,2
2016,sf1,fi,mt,j,5
2016,sf1,fi,es,j,3
2016,sf1,fi,se,j,4
2016,sf1,gr,am,j,3
2016,sf1,gr,ru,j,7
2016,sf1,gr,cy,j,3
2016,sf1,gr,az,j,6
2016,sf1,gr,me,j,3
2016,sf1,md,gr,j,3
2016,sf1,md,am,j,6
2016,sf1,md,ru,j,6
2016,sf1,md,az,j,5
2016,sf1,md,mt,j,4
2016,sf1,hu,gr,j,7
2016,sf1,hu,md,j,3
2016,sf1,hu,hr,j,8
2016,sf1,hu,nl,j,3
2016,sf1,hu,ru,j,4
2016,sf1,hu,cz,j,12
2016,sf1,hu,cy,j,6
2016,sf1,hu,ee,j,5
2016,sf1,hu,az,j,8
2016,sf1,hu,me,j,1
2016,sf1,hu,is,j,2
2016,sf1,hu,ba,j,4
2016,sf1,hu,fr,j,5
2016,sf1,hu,es,j,10
2016,sf1,hr,fi,j,5
2016,sf1,hr,md,j,5
2016,sf1,hr,hu,j,3
2016,sf1,hr,nl,j,12
2016,sf1,hr,am,j,2
2016,sf1,hr,sm,j,1
2016,sf1,hr,ru,j,1
2016,sf1,hr,cz,j,6
